epoch,train_loss,val_loss,val_rmse,lr,train_sec,val_sec,train_samples_per_sec,val_samples_per_sec
28,0.00138412331330723,0.0008904804528380433,0.02984091910176433,0.0003314168878377181,26.979638355318457,10.497880579903722,259.454923294778,142.88598432634836
29,0.00112961829393836,0.000977106504763166,0.031258702864373086,0.0003314168878377181,20.645732182078063,2.5628110519610345,339.05312430994763,585.2948069863429
30,0.0011123268950863608,0.0011916552490244309,0.034520359920262,0.0003314168878377181,26.796510393731296,3.5517153861001134,261.2280441425523,422.3311377568019
31,0.0012620884955062397,0.0008837514555392166,0.02972795747338213,0.0003314168878377181,18.53447780897841,4.046244985889643,377.67451946280806,370.7140831143215
32,0.0011087015720882586,0.0009295778536858658,0.030488979216855814,0.0003314168878377181,18.587450930848718,1.5334166809916496,376.59816970289506,978.2076969646376
33,0.0013036055230269475,0.0010090804425999522,0.03176602654723994,0.0003314168878377181,16.871031366754323,1.3768943869508803,414.912393192158,1089.4081740878732
34,0.0010620026333656694,0.0008460926533055802,0.029087671844023204,0.0003314168878377181,16.224811117630452,2.1120845871046185,431.4379963655511,710.1988287582253
35,0.0009892305377205567,0.0009801905672065913,0.031307995260102355,0.0003314168878377181,22.813988375943154,3.056451808195561,306.82929633563526,490.7651401464614
36,0.0010824264120975775,0.0008417128012515604,0.029012287073782384,0.0003314168878377181,30.1306547713466,5.121337772812694,232.3215360940912,292.8922220211583
37,0.0011351282775535114,0.0007939839606794218,0.02817772099867947,0.0003314168878377181,19.231842783279717,2.429670989047736,363.97968093238796,617.3675393753197
38,0.0010325526558527989,0.0007816375534360607,0.027957781625802515,0.0003314168878377181,26.40463499724865,3.6494508180767298,265.10497118136254,411.0207466203104
39,0.0010006722237116525,0.0007506069691541295,0.027397207323998,0.0003314168878377181,17.35423179809004,1.9089744118973613,403.35983069964533,785.7622347641241
40,0.001049813844928784,0.0008189588990062475,0.028617457941023473,0.0003314168878377181,22.366758692078292,2.161030141171068,312.96443514094034,694.1134098144258
41,0.0010426587709225713,0.0009333421410992742,0.03055064878360645,0.0003314168878377181,27.831769468728453,4.47083673812449,251.51113758200472,335.50766620685147
42,0.0010055104683020285,0.0007918837337444226,0.028140428812376377,0.0003314168878377181,15.507708422839642,2.710604265332222,451.3884198190398,553.3821440423928
43,0.0010722892136712158,0.0009359471580634514,0.030593253473003675,0.0003314168878377181,12.976177900098264,1.5157567509450018,539.4500641014633,989.6046968386066
44,0.0009748208008573524,0.0007769335401244462,0.027873527586662693,0.0003314168878377181,22.834964864887297,7.899395192973316,306.5474390443976,189.8879551353859
45,0.0009476906025915274,0.0009605418403322498,0.03099260944696735,0.0003314168878377181,28.58800937142223,1.85119134420529,244.85790210344246,810.2890091266847
46,0.0010682211706547866,0.0007741224664884309,0.027823056382943103,0.0003314168878377181,28.099749486893415,2.701633325777948,249.11254113724448,555.2196834735403
47,0.000928775996335649,0.0007934897209828099,0.028168949589624563,0.0003314168878377181,17.34636891586706,2.2880764063447714,403.54266843690635,655.5725131558291
48,0.0010027610908395477,0.0007523694850193958,0.02742935444044201,0.0003314168878377181,27.472734299022704,1.9281532429158688,254.7980817566096,777.9464653606112
49,0.0009869648365836059,0.0022029602682838837,0.04693570355586335,0.00016570844391885906,18.470661454834044,3.1586265019141138,378.97938940178005,474.88995583713574
50,0.0008562065482671772,0.0006895445898796121,0.02625918105881469,0.00016570844391885906,20.400842001195997,8.35326120024547,343.1230926443931,179.57058495380474
51,0.0008162467888157283,0.0006873529218137264,0.02621741638326947,0.00016570844391885906,22.11823212215677,1.462472426239401,316.4809900420479,1025.6603632911542
52,0.0008265424127956586,0.000658046848528708,0.02565242383340623,0.00016570844391885906,26.920930355787277,7.65336581831798,260.02073135987246,195.9921994594612
53,0.0008383629242556968,0.0006688750949688255,0.025862619646293095,0.00016570844391885906,16.923156291712075,4.3852266180329025,413.63442370547455,342.05757892458945
54,0.000834248908329755,0.0007439015807273487,0.027274559221504364,0.00016570844391885906,23.960629500914365,6.0353113622404635,292.14591376795306,248.53730155243576
55,0.0008508182247169316,0.0007703899548699458,0.02775589946065423,0.00016570844391885906,21.91711037606001,5.0961084314621985,319.3851689338608,294.34224569072074
56,0.0008284721380166177,0.0006700669652782381,0.02588565172597047,0.00016570844391885906,18.147079543210566,2.70461791427806,385.73699880094125,554.6069898011427
57,0.0008058830900117755,0.0006793826619784037,0.026064970016833007,0.00016570844391885906,28.03723161201924,4.336612318176776,249.66801633151184,345.8921134621134
58,0.0008307263155999992,0.0006640005107037723,0.02576820736302338,0.00016570844391885906,19.811999294906855,1.5208222698420286,353.32123203737024,986.3085448872396
59,0.0008152964001388422,0.0006854076340484123,0.026180290946595918,0.00016570844391885906,17.526422886177897,2.269579558633268,399.3969588352513,660.9153639466573
60,0.0008352111363783478,0.0006386083162700137,0.025270700747506265,0.00016570844391885906,22.461851180996746,4.268599282950163,311.6394968337322,351.4033294226913
61,0.0008191220759347613,0.000636293046331654,0.025224849778178144,0.00016570844391885906,28.02860563993454,4.347771974746138,249.74485316624364,345.00429385733446
62,0.0007979793558562441,0.0006569555814688404,0.025631144755333117,0.00016570844391885906,20.095921000931412,1.7910069059580564,348.329394789896,837.5177086196721
63,0.0008317213964182884,0.0007421764822987219,0.027242916185656812,0.00016570844391885906,14.318729574792087,4.7346191690303385,488.87018666260707,316.8153438425764
64,0.0008354046094630446,0.0006480973081197589,0.025457755362949006,0.00016570844391885906,20.662484991829842,3.2557901069521904,338.77822550229905,460.71766014553674
65,0.000849499301652291,0.0007419365490786732,0.027238512240551488,0.00016570844391885906,24.279020799789578,6.240949926897883,288.31475773770364,240.3480267539316
66,0.0007737618967824216,0.0006520270054073383,0.025534819470819415,0.00016570844391885906,15.617757292930037,2.2985415370203555,448.2077592004079,652.5877282794199
67,0.0008100867586077324,0.0007040888078821202,0.02653467180656509,0.00016570844391885906,26.9899423988536,1.1531132641248405,259.3558702925326,1300.8262472277002
68,0.0008182153727726212,0.0007327965348958969,0.027070214903023894,0.00016570844391885906,22.880949393846095,2.1120282360352576,305.9313614793743,710.2177775879694
69,0.00081647484846014,0.0006241829727465908,0.02498365411117018,0.00016570844391885906,21.70047269994393,3.0109405037947,322.57361840869424,498.18320823993173
70,0.0008104777584251548,0.000641911846663182,0.02533597929157628,0.00016570844391885906,27.310899142175913,1.5972853358834982,256.307929063748,939.093326847775
71,0.0007816796429854419,0.0006609201070386917,0.02570836647939133,0.00016570844391885906,33.89148096414283,7.52675792388618,206.54157920705788,199.28899204260938
72,0.0008051021180913916,0.0006271841455406198,0.025043644813417632,0.00016570844391885906,18.110021778848022,2.111185294110328,386.52631595262886,710.5013492584568
73,0.0007820958134917809,0.0006863245309020082,0.02619779629858222,0.00016570844391885906,23.69870792981237,2.058240433689207,295.37475294989304,728.7778315147506
74,0.000794489047024399,0.0006241889396527161,0.02498377352708586,0.00016570844391885906,19.895847191102803,2.0958710643462837,351.8322156761598,715.6928808823744
75,0.0008160022465246064,0.0006665372791855286,0.025817383275334636,0.00016570844391885906,19.430365089327097,4.054426776710898,360.26085808573043,369.96598597270906
76,0.0007735685728091214,0.0006246444025697807,0.024992887039511476,0.00016570844391885906,20.80745329009369,1.1600820110179484,336.41791248584275,1293.0120334197584
77,0.0007544712667752589,0.0006408494096249342,0.025315003646551863,0.00016570844391885906,22.927146894857287,1.6750620580278337,305.3149191262933,895.4892105705347
78,0.0007580887083895504,0.0006754500825578968,0.025989422512974328,0.00016570844391885906,21.898026823997498,1.427981966175139,319.6635046738036,1050.4334337062826
79,0.0007691079235103513,0.0006657642739204069,0.025802408296909163,8.285422195942953e-05,17.244784424081445,3.046721813734621,405.9198322145949,492.33244506866384
80,0.0006996927654836327,0.0006130289661232382,0.024759421764718945,8.285422195942953e-05,16.472999155987054,2.7194647947326303,424.93779874054536,551.5791206068824
81,0.0007357354453498764,0.0005974455322915067,0.02444269895677453,8.285422195942953e-05,15.541638461872935,1.7779264799319208,450.4029621569529,843.679430466347
82,0.0007300988479317832,0.0006117387029808015,0.02473335203689143,8.285422195942953e-05,22.251381349749863,2.4204120840877295,314.5872110127981,619.7291815973397
83,0.0007509281828866473,0.0006044193985095869,0.024584942515889413,8.285422195942953e-05,21.297782031819224,1.6808107299730182,328.6727223305173,892.4264780390112
84,0.0007038996069958167,0.0006259939673667153,0.02501987144984393,8.285422195942953e-05,16.822001182939857,2.6443195487372577,416.1217160713968,567.2536818465436
85,0.0007193089304491877,0.0005946248640927176,0.024384931086486948,8.285422195942953e-05,19.05191592592746,2.861478716135025,367.41711580166105,524.2044931321514
86,0.0007178769392360534,0.0006766778212040663,0.0260130317572571,8.285422195942953e-05,16.232233349233866,2.1827807761728764,431.240720201351,687.1968162693769
87,0.0007200504210444965,0.0006612174227678527,0.025714148299483937,8.285422195942953e-05,15.803218967746943,2.239615805912763,442.9477319960205,669.7577307857363
88,0.0007229601045006088,0.0005958258400981625,0.024409544037080302,8.285422195942953e-05,18.360533133149147,3.679594728164375,381.252545840393,407.6535898148488
89,0.0007136641040311328,0.0006555792827469607,0.025604282507950906,8.285422195942953e-05,17.902767984196544,3.7096085511147976,391.0009896893691,404.3553327342923
90,0.0007256459067575634,0.000622075259219855,0.024941436590939486,8.285422195942953e-05,32.46910857176408,1.790068211965263,215.5895344194133,837.9568945884997
91,0.0006944979046404893,0.0006136920038455477,0.02477280775054672,8.285422195942953e-05,24.942196056246758,1.794078724924475,280.64890453969684,836.0837120250368
92,0.0007221967758211707,0.0006049600463205328,0.02459593556505897,8.285422195942953e-05,15.628129940014333,2.1947958627715707,447.91027633300956,683.4348585411547
93,0.0007113858395522194,0.0006721513694307456,0.02592588223051909,8.285422195942953e-05,21.638702996075153,3.750265304930508,323.494435007018,399.9717028093816
94,0.0006994888938830367,0.0006013577434544762,0.024522596588748023,8.285422195942953e-05,20.863906343001872,2.179290554020554,335.50764103903896,688.2973898237954
95,0.0007127384405716189,0.000612842688181748,0.02475565972018819,4.1427110979714766e-05,19.972273760009557,1.1961496761068702,350.48588278496794,1254.0236643979847
96,0.0006466119858835425,0.0005978100874926895,0.02445015516295734,4.1427110979714766e-05,21.410548902116716,1.9001964125782251,326.94164133774063,789.3920807716764
97,0.0006657619104787176,0.0005940796228436132,0.02437374864159416,4.1427110979714766e-05,18.486259288154542,2.7063417909666896,378.65962447499567,554.2537180657469
98,0.000634738280903548,0.0006576486665289849,0.02564466156003984,4.1427110979714766e-05,18.63901847228408,2.1681387377902865,375.55625637738854,691.8376457443692
99,0.0006259278126194009,0.0007095386837609112,0.026637167337404913,4.1427110979714766e-05,21.297891965135932,2.3679155642166734,328.67102582071544,633.4685335354062
100,0.000630547538632527,0.0006086590272995333,0.02467101593569939,4.1427110979714766e-05,22.34583139186725,5.389952444005758,313.2575323443837,278.2955908392422
101,0.0006130354241135397,0.0006000809013688316,0.024496548764444993,4.1427110979714766e-05,26.72135825129226,10.564248276874423,261.96273161606507,141.98833278876663
102,0.0006342381968029908,0.0006818946553394198,0.026113112708741174,4.1427110979714766e-05,22.506353390868753,2.2732076910324395,311.02328655516584,659.8605160088712
103,0.0006307108061321612,0.0006085039918931822,0.02466787368001511,4.1427110979714766e-05,15.581895715091377,4.048496500123292,449.23930489538316,370.5079157050819
104,0.0006059652085615588,0.00060719460559388,0.02464131907171124,4.1427110979714766e-05,26.93622488109395,2.083695467095822,259.8730902678636,719.8748683225983
105,0.0005928692423871585,0.0006389031580959757,0.02527653374369151,4.1427110979714766e-05,23.8172706970945,2.299830911681056,293.9043725465126,652.2218622166351
106,0.0005970906881016812,0.0006021774280816316,0.02453930374076721,4.1427110979714766e-05,15.369278294034302,4.279060469940305,455.4540470984315,350.5442399183776
107,0.0005666463478202266,0.000607684797529752,0.024651263609189532,2.0713555489857383e-05,19.58268589898944,4.55527968890965,357.4586262633786,329.28823309179495
108,0.000537596568797848,0.0005926515886870524,0.02434443650378978,2.0713555489857383e-05,17.170244748704135,2.6391534907743335,407.6820163281773,568.3640626600678
109,0.0005545195663081748,0.0006015936695039272,0.024527406497710416,2.0713555489857383e-05,17.68027024716139,3.6829318017698824,395.92154996182074,407.28421831736193
110,0.0005418297505405332,0.0005907860720374932,0.02430609125378849,2.0713555489857383e-05,15.609240811318159,4.9231051271781325,448.4523036459496,304.6857544680917
111,0.0005331455183248701,0.0006174045338605841,0.02484762632245954,2.0713555489857383e-05,16.87120119528845,2.365837937220931,414.9082166096662,634.0248317101546
112,0.0005481039752984154,0.0006015236279927194,0.024525978634760314,2.0713555489857383e-05,24.739214103668928,6.124592544976622,282.9515913750013,244.91425168035005
113,0.0005453267247149987,0.0006121764811687171,0.024742200410810617,2.0713555489857383e-05,33.70066286390647,10.987544659990817,207.7110479478736,136.51821643665141
114,0.0005382684196478554,0.0006004781788991144,0.024504656269760536,2.0713555489857383e-05,19.501790112815797,6.16903862496838,358.94140791720855,243.14971767706973
115,0.0005205008169702653,0.0006206729571179798,0.024913308835198503,2.0713555489857383e-05,32.85180719662458,4.94739811308682,213.07807993951786,303.1896697442261
116,0.0005214278662377702,0.000591295170908173,0.02431656165884011,2.0713555489857383e-05,23.67292228899896,3.358147958293557,295.6964887792061,446.67477985759297
117,0.0005022792777578745,0.0006144027459279944,0.024787148805943664,2.0713555489857383e-05,26.912554213777184,4.757451202254742,260.10165903972546,315.29487875547545
118,0.0005154131039910551,0.0006169943547962854,0.024839371062816494,2.0713555489857383e-05,27.848871857393533,2.5815733578056097,251.35668101189478,581.0410134054957
119,0.0005065398971284074,0.0006028626929813375,0.024553262369415137,2.0713555489857383e-05,21.315748828928918,1.6333837290294468,328.3956879103336,918.3390120405429
120,0.0005032744269618498,0.0006046498087234795,0.02458962807208518,1.0356777744928691e-05,26.923938810825348,6.90773236611858,259.99167689333404,217.14796122636153
121,0.0004920664686110935,0.0006121338559314609,0.02474133900845831,1.0356777744928691e-05,32.11877730395645,1.943029138725251,217.94104843267888,771.9904813080128
122,0.0004993913957982191,0.0005982791382508973,0.024459745261365608,1.0356777744928691e-05,28.132036393973976,2.6327500930055976,248.8266367201002,569.7464426969486
123,0.0004805568626283535,0.0005955018209448705,0.024402905993853898,1.0356777744928691e-05,29.129911127034575,5.192800739780068,240.30282720305024,288.8614593872381
124,0.0005016713454388082,0.000603710554772988,0.024570522069605846,1.0356777744928691e-05,29.62921539740637,2.463874117936939,236.25330290091833,608.7973363087177
125,0.000487698660631265,0.0006040357073458533,0.024577137899801378,1.0356777744928691e-05,16.162503771018237,6.241374869830906,433.10121372110905,240.33166269992665
126,0.0004916886737171028,0.0005933023326409359,0.024357798189510806,1.0356777744928691e-05,20.815434308722615,1.6687873709015548,336.2889236986365,898.8562750146124
127,0.00048036269444440093,0.0006010517420557637,0.024516356622788872,1.0356777744928691e-05,19.745843099895865,1.1881969142705202,354.5049945239824,1262.4170135308823
128,0.0004777811583397644,0.0006065460233173023,0.024628155093658604,1.0356777744928691e-05,16.81609856383875,3.080092126969248,416.2677789634727,486.99842023101155
